,Cena,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Kamera cofania,Kurtyny powietrzne,Poduszki boczne przednie,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Elektryczne szyby tylne,Klimatyzacja automatyczna,Nawigacja GPS,Relingi dachowe,Centralny zamek,Immobilizer,Radio fabryczne,Czujniki parkowania przednie,ESP (stabilizacja toru jazdy),Komputer pokładowy,Podgrzewane lusterka boczne,Tempomat,Metalik,Bezwypadkowy,Klimatyzacja manualna,Czujnik deszczu,Czujnik zmierzchu,VAT marża,Alarm,Tapicerka welurowa,ASR (kontrola trakcji),Przyciemniane szyby,Radio niefabryczne,Isofix,Ogranicznik prędkości,Poduszki boczne tylne,MP3,Perłowy,Elektrochromatyczne lusterko wsteczne,Światła przeciwmgielne,Uszkodzony,Podgrzewane przednie siedzenia,Światła Xenonowe,Poduszka powietrzna chroniąca kolana,Dach panoramiczny,Ogrzewanie postojowe,Szyberdach,Elektrochromatyczne lusterka boczne,Hak,Bluetooth,Gniazdo AUX,Filtr cząstek stałych,Gniazdo SD,Światła LED,Asystent parkowania,Gniazdo USB,HUD (wyświetlacz przezierny),Odtwarzacz DVD,Światła do jazdy dziennej,Akryl (niemetalizowany),Asystent pasa ruchu,Czujnik martwego pola,Klimatyzacja dwustrefowa,Podgrzewana przednia szyba,System Start-Stop,Leasing,Emisja CO2,Tapicerka skórzana,Miesięczna rata,Tempomat aktywny,Tuning,Zmieniarka CD,Podgrzewane tylne siedzenia,Elektrycznie ustawiane fotele,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Regulowane zawieszenie,Kierownica po prawej (Anglik),Klimatyzacja czterostrefowa,Zarejestrowany jako zabytek,Homologacja ciężarowa,Matowy,Łopatki zmiany biegów
4522,2500,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),1999,243 638 km,1 598 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,0,0,Niemcy,10 sierpień 1999,Tak,0,0,Używane,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,999,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2000,5 000 km,0,Diesel,0,0,0,Kombi,0,0,Niebieski,0,0,0,0,0,0,0,Używane,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,58900,Firmy,Osobowe,Opel,Astra,K (2015-),2017,9 000 km,1 398 cm3,Benzyna,100 KM,0,0,Kompakt,5,5,Niebieski,Tak,Tak,0,0,0,0,0,Używane,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,52999,Firmy,Osobowe,Opel,Astra,K (2015-),2016,49 219 km,1 400 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,Tak,Tak,Polska,9 marzec 2016,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,Tak,Tak,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,6900,Firmy,Osobowe,Opel,Astra,G (1998-2009),2003,154 324 km,1 600 cm3,Benzyna,75 KM,Manualna,0,Auta miejskie,5,5,Srebrny,0,0,Niemcy,0,0,0,Tak,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,Tak,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,3500,Firmy,Osobowe,Opel,Astra,F (1991-2002),1999,203 812 km,1 389 cm3,Benzyna+LPG,90 KM,Manualna,Na przednie koła,Sedan,4,5,Niebieski,Tak,0,Polska,24 maj 1999,Tak,0,0,Używane,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,47 PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,30900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2011,158 000 km,1 400 cm3,Benzyna,120 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,Tak,Tak,1,1,1,Tak,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,7300,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,200 000 km,1 910 cm3,Diesel,101 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,0,0,Polska,15 marzec 2006,Tak,Tak,0,Używane,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,Tak,Tak,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,66550,Firmy,Osobowe,Opel,Astra,J (2009-2015),2018,10 km,1 400 cm3,Benzyna+LPG,140 KM,Manualna,Na przednie koła,Sedan,4,5,Szary,0,0,0,0,0,0,0,Nowe,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,Tak,Tak,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,52900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2017,6 km,1 600 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Sedan,4,5,Bordowy,Tak,Tak,Polska,0,0,0,0,Nowe,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,Tak,Tak,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,33900,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2010,110 000 km,1 598 cm3,Benzyna,116 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,0,0,Niemcy,0,Tak,Tak,0,Używane,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,Tak,Tak,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,9300,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2004,179 000 km,1 364 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Niebieski,0,0,Niemcy,2 lipiec 2004,0,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,Tak,Tak,0,0,0,Tak,0,1,0,1,0,1,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,9500,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,210 000 km,1 700 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,0,0,0,0,0,0,0,Używane,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,Tak,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,10999,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,386 000 km,1 900 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,4,5,Srebrny,0,0,Niemcy,22 maj 2006,0,0,0,Używane,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,Tak,0,1,0,0,Tak,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,27800,Firmy,Osobowe,Opel,Astra,J (2009-2015),2010,153 000 km,1 400 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,Tak,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,Tak,Tak,1,0,0,Tak,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,14900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2007,182 000 km,1 700 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,0,0,0,0,Tak,Tak,0,Używane,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,Tak,Tak,1,0,0,0,0,1,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,3900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,111 111 km,1 248 cm3,Diesel,90 KM,Manualna,0,Kompakt,5,0,Srebrny,0,0,0,0,Tak,0,0,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,37000,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,142 492 km,1 956 cm3,Diesel,165 KM,Manualna,Na przednie koła,Kombi,0,5,Beżowy,0,Tak,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Tak,Tak,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,Tak,1,0,0,1,0,0,1,0,0,0,1,0,1,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,2900,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),1998,220 000 km,1 600 cm3,Benzyna+LPG,0,0,0,Kombi,0,0,Srebrny,0,0,0,0,0,0,0,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,17490,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2009,139 000 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,Tak,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,11900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,181 100 km,1 600 cm3,Benzyna,110 KM,Manualna,Na przednie koła,Kombi,3,5,Srebrny,Tak,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,Tak,Tak,1,0,0,Tak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,16500,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,181 000 km,1 910 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kompakt,3,5,Szary,Tak,0,0,0,Tak,0,0,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,Tak,Tak,1,1,0,Tak,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,27800,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2013,171 000 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,0,0,Polska,6 listopad 2013,Tak,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,Tak,1,0,0,0,1,1,1,1,0,1,1,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,4750,Firmy,Osobowe,Opel,Astra,G (1998-2009),1998,188 722 km,1 598 cm3,Benzyna,101 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Inny kolor,Tak,0,Niemcy,0,0,0,Tak,Używane,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,Tak,Tak,1,0,0,Tak,1,1,0,0,1,0,0,0,0,Tak,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,14900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2009,261 000 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Niemcy,24 marzec 2009,0,0,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,Tak,Tak,0,0,0,0,0,0,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,8200,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,223 000 km,1 300 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,0,0,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,Tak,Tak,1,0,0,Tak,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,8000,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2001,140 000 km,1 998 cm3,Diesel,85 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Srebrny,0,0,Niemcy,0,Tak,0,0,Używane,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,35699,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,64 468 km,1 686 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,Tak,Polska,26 wrzesień 2014,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,Tak,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,28800,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,170 000 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,Tak,Polska,1 czerwiec 2014,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,Tak,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,17900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,183 000 km,0,Diesel,0,0,0,Kabriolet,0,0,Złoty,0,0,0,0,0,0,0,Używane,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4554,9000,Firmy,Osobowe,Opel,Astra,H (2004-2014),2005,168 800 km,1 700 cm3,Diesel,105 KM,Manualna,Na przednie koła,Kombi,4,5,Niebieski,Tak,0,Niemcy,1 październik 2005,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,Tak,1,1,1,Tak,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4555,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,13600,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2008,190 000 km,1 700 cm3,Diesel,110 KM,Manualna,0,Kombi,5,5,Srebrny,0,0,Niemcy,0,Tak,0,0,Używane,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,Tak,Tak,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,5900,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2000,228 205 km,1 796 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Sedan,5,5,Srebrny,0,0,Niemcy,9 czerwiec 2015,Tak,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,Tak,Tak,1,0,0,0,1,1,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,1750,Firmy,Osobowe,Opel,Astra,F (1991-2002),2002,162 069 km,1 389 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Srebrny,0,0,Polska,13 lipiec 2002,Tak,0,0,Używane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tak,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,7190,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2004,182 100 km,1 700 cm3,Diesel,80 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,0,0,Francja,1 styczeń 2004,Tak,0,0,Używane,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,Tak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4560,13800,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,179 000 km,1 700 cm3,Diesel,0,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,Tak,0,1,0,0,Tak,1,1,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,30900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2012,126 300 km,1 700 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Polska,21 czerwiec 2012,Tak,0,Tak,Używane,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,Tak,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,13900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,203 000 km,1 900 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,0,Włochy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,Tak,Tak,0,0,0,Tak,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,43900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,38 000 km,1 400 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,0,0,0,0,0,Tak,Tak,Używane,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,Tak,0,0,1,1,Tak,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,37987,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,90 412 km,1 700 cm3,Diesel,0,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,Tak,Polska,10 czerwiec 2014,Tak,Tak,Tak,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,30500,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2010,140 000 km,1 400 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kompakt,0,5,Czarny,0,0,Polska,0,Tak,0,0,Używane,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,Tak,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
